code,author,id,tokens
"typedef long long int lli;

int tc;
int n, p;
lli r[1009];

lli eleven(lli x) { return x * 11 / 10; }

lli ninety(lli x) {
  lli y = x * 9 / 10;
  if (x % 10 != 0) {
    y += 1;
  }
  return y;
}

bool inrange(int ingredient, lli number, lli servings) {
  lli x = r[ingredient] * servings;
  return (ninety(x) <= number) && (number <= eleven(x));
}

int main() {
  cin >> tc;
  for (int t = 1; t <= tc; t++) {
    lli tmp;
    priority_queue<lli, vector<lli>, greater<lli>> q[1009];
    memset(r, -1, sizeof(r));
    cin >> n >> p;
    for (int i = 0; i < n; i++) {
      cin >> r[i];
    }
    for (int i = 0; i < n; i++) {
      for (int j = 0; j < p; j++) {
        cin >> tmp;
        q[i].push(tmp);
      }
    }
    lli ans = 0;
    lli cansendserving = 1;
    lli curservingsize = 1;
    lli nextservingsize = 1;
    while (1) {
      // if can send serving
      bool okay = 1;
      cansendserving = 1;
      for (int i = 0; i < n; i++) {
        if (q[i].empty()) {
          okay = 0;
          break;
        }
        if (!inrange(i, q[i].top(), curservingsize)) {
          cansendserving = 0;
        }
      }

      if (!okay) {
        break;
      }

      if (cansendserving) {
        // cout << ""Send\n"";
        ans++;
        for (int i = 0; i < n; i++) {
          q[i].pop();
        }
      } else {
        // find next serving size to make
        nextservingsize = 9999999999;
        for (int i = 0; i < n; i++) {
          if (q[i].empty())
            break;
          nextservingsize = min(nextservingsize, q[i].top() / eleven(r[i]));
        }
        if (nextservingsize <= curservingsize) {
          nextservingsize = curservingsize + 1;
        }
        curservingsize = nextservingsize;
        // flush
        for (int i = 0; i < n; i++) {
          while (!q[i].empty() && q[i].top() < ninety(r[i] * curservingsize)) {
            q[i].pop();
          }
          if (q[i].empty()) {
            okay = 0;
            break;
          }
        }
        if (!okay) {
          break;
        }
      }
    }
    cout << ""Case #"" << t << "": "" << ans << endl;
  }
}
",56,58,842
"struct AugPath {
  int A, B;              // size of left, right groups
  vector<vector<int>> G; // size A
  vector<bool> visited;  // size A
  vector<int> P;         // size B

  AugPath(int _A, int _B) : A(_A), B(_B), G(_A), P(_B, -1) {}

  void AddEdge(int a, int b) { // a from left, b from right
    G[a].push_back(b);
  }
  bool Aug(int x) {
    if (visited[x])
      return 0;
    visited[x] = 1;
    /* Greedy heuristic */
    for (auto it : G[x]) {
      if (P[it] == -1) {
        P[it] = x;
        return 1;
      }
    }
    for (auto it : G[x]) {
      if (Aug(P[it])) {
        P[it] = x;
        return 1;
      }
    }
    return 0;
  }
  int MCBM() {
    int matchings = 0;
    for (int i = 0; i < A; ++i) {
      visited.resize(A, 0);
      matchings += Aug(i);
      visited.clear();
    }
    return matchings;
  }
  vector<pair<int, int>> GetMatchings() {
    vector<pair<int, int>> matchings;
    for (int i = 0; i < B; ++i) {
      if (P[i] != -1)
        matchings.emplace_back(P[i], i);
    }
    return matchings;
  }
};

int tc;

int d[7][7] = {
    //     R O Y G B V
    {0, 0, 0, 0, 0, 0, 0}, {0, 0, 0, 1, 1, 1, 0}, // R
    {0, 0, 0, 0, 0, 1, 0},                        // O
    {0, 1, 0, 0, 0, 1, 1},                        // Y
    {0, 1, 0, 0, 0, 0, 0},                        // G
    {0, 1, 1, 1, 0, 0, 0},                        // B
    {0, 0, 0, 1, 0, 0, 0},                        // V
};

char color_dict[7] = {
    '-', 'R', 'O', 'Y', 'G', 'B', 'V',
};

int next_node[1009], visited[1009];
int c[7];
int color[1009], adj[1009][1009];
vector<string> stables;

string dfs(int node, string cur_string) {
  if (visited[node] == 1) {
    return cur_string;
  }
  visited[node] = 1;
  cur_string = cur_string + color_dict[color[node]];
  return dfs(next_node[node], cur_string);
}

string merge(string a, string b) {
  bool found = false;
  int x = 0, y = 0;
  for (int i = 0; i < a.size(); i++) {
    for (int j = 0; j < b.size(); j++) {
      if (a[i] == b[j]) {
        x = i;
        y = j;
        found = true;
        break;
      }
    }
    if (found) {
      break;
    }
  }
  if (!found) {
    return """";
  }
  // a[x] == b[y];
  string c = """";
  for (int i = 0; i < b.size(); i++) {
    c += b[(y + i) % b.size()];
  }
  string rt = """";
  for (int i = 0; i < x; i++) {
    rt += a[i];
  }
  rt += c;
  for (int i = x; i < a.size(); i++) {
    rt += a[i];
  }
  return rt;
}
int main() {
  cin >> tc;
  for (int t = 1; t <= tc; t++) {
    int n;
    cin >> n;
    int counter = 0;
    c[0] = 0;
    for (int i = 1; i < 7; i++) {
      cin >> c[i];
      c[i] += c[i - 1];
      for (int j = c[i - 1]; j < c[i]; j++) {
        color[j] = i;
      }
    }
    AugPath mcbm(n, n);
    memset(adj, 0, sizeof(adj));
    for (int i = 0; i < n; i++) {
      for (int j = 0; j < n; j++) {
        adj[i][j] = d[color[i]][color[j]];
        if (adj[i][j] == 1) {
          mcbm.AddEdge(i, j);
        }
      }
    }
    auto matches = mcbm.MCBM();
    // cout << matches << "" matches out of "" << n << endl;
    if (matches != n) {
      cout << ""Case #"" << t << "": ""
           << ""IMPOSSIBLE"" << endl;
      continue;
    }

    auto match = mcbm.GetMatchings();

    memset(next_node, -1, sizeof(next_node));
    memset(visited, -1, sizeof(visited));

    for (auto i : match) {
      next_node[i.first] = i.second;
      // cout << i.first << "" "" << i.second << endl;
    }
    stables.clear();
    for (int i = 0; i < n; i++) {
      if (next_node[i] != -1 && visited[i] == -1) {
        stables.push_back(dfs(i, """"));
      }
    }

    for (int i = 0; i < stables.size(); i++) {
      for (int j = 1; j < stables.size(); j++) {
        string test = merge(stables[0], stables[j]);
        if (test != """") {
          stables[0] = test;
          stables[j] = """";
        }
      }
    }
    cout << ""Case #"" << t << "": "" << stables[0] << endl;
  }
}
",56,59,1709
"int tc;

int main() {
  cin >> tc;
  for (int t = 1; t <= tc; t++) {
    string s;
    int k, fl = 0;
    cin >> s >> k;
    for (int i = 0; i < s.size() - k + 1; i++) {
      if (s[i] == '-') {
        // cout << ""Flip at "" << i << endl;
        fl++;
        for (int j = i; j < i + k; j++) {
          if (s[j] == '-')
            s[j] = '+';
          else
            s[j] = '-';
        }
      }
    }
    int f = 1;
    for (int i = s.size() - k + 1; i < s.size(); i++) {
      if (s[i] == '-')
        f = 0;
    }
    if (f == 1) {
      printf(""Case #%d: %d\n"", t, fl);
    } else {
      printf(""Case #%d: IMPOSSIBLE\n"", t, fl);
    }
  }
}
",56,60,293
"int tc;

int main() {
  cin >> tc;
  for (int t = 1; t <= tc; t++) {
    int r, c;
    cin >> r >> c;
    char cake[30][30];
    for (int i = 0; i < r; i++) {
      for (int j = 0; j < c; j++) {
        cin >> cake[i][j];
      }
    }
    for (int i = 0; i < r; i++) {
      // sweep left to right
      for (int j = 1; j < c; j++) {
        if (cake[i][j - 1] != '?' && cake[i][j] == '?') {
          cake[i][j] = cake[i][j - 1];
        }
      }
      // sweep right to left
      for (int j = c - 2; j >= 0; j--) {
        if (cake[i][j + 1] != '?' && cake[i][j] == '?') {
          cake[i][j] = cake[i][j + 1];
        }
      }
    }
    for (int i = 1; i < r; i++) {
      // sweep up to down
      if (cake[i - 1][0] != '?' && cake[i][0] == '?') {
        for (int j = 0; j < c; j++) {
          cake[i][j] = cake[i - 1][j];
        }
      }
    }
    for (int i = r - 1; i >= 0; i--) {
      // sweep down to up
      if (cake[i + 1][0] != '?' && cake[i][0] == '?') {
        for (int j = 0; j < c; j++) {
          cake[i][j] = cake[i + 1][j];
        }
      }
    }
    cout << ""Case #"" << t << "":\n"";
    for (int i = 0; i < r; i++) {
      for (int j = 0; j < c; j++) {
        cout << cake[i][j];
      }
      cout << endl;
    }
  }
}
",56,61,583
"typedef long long int lli;

int tc;

int main() {
  cin >> tc;
  for (int t = 1; t <= tc; t++) {
    int n, q;
    cin >> n >> q;
    int e[109], s[109];
    for (int i = 1; i <= n; i++) {
      cin >> e[i] >> s[i];
    }
    int adj[109][109];
    for (int i = 1; i <= n; i++) {
      for (int j = 1; j <= n; j++) {
        cin >> adj[i][j];
      }
    }
    int dist[109];
    // distance to next city for small testcases
    for (int i = 1; i < n; i++) {
      dist[i] = adj[i][i + 1];
    }
    cout << ""Case #"" << t << "": "";
    for (int nq = 0; nq < q; nq++) {
      int u, v;
      cin >> u >> v;
      double time_taken[109];
      for (int i = 1; i <= n; i++) {
        time_taken[i] = -1;
      }
      time_taken[1] = 0;
      for (int i = 1; i < n; i++) {
        // simulate going to the next possible city with the horse at city i
        // cout << ""Using horse from "" << i << endl;
        int dist_left = e[i];
        int speed = s[i];
        double cur_time = time_taken[i];
        for (int j = i + 1; j <= n; j++) {
          // move dist[j-1]
          dist_left -= dist[j - 1];
          if (dist_left < 0)
            break;
          cur_time += (dist[j - 1] + 0.0) / s[i];
          // cout << ""reach city "" << j << "" at "" << cur_time << endl;
          if (time_taken[j] < 0) {
            time_taken[j] = cur_time;
          } else {
            time_taken[j] = min(time_taken[j], cur_time);
          }
        }
      }
      cout << fixed << setprecision(7) << time_taken[v] << endl;
    }
  }
}
",56,62,618
"// vudduu - codejam 2017 round 1 B
// Problem C
typedef long long LL;

int N, Q;
vector<pair<double, double>> horses; // distance, speed
vector<vector<double>> G;
vector<vector<double>> Gtime;

double getBestTime(int u, int v) {
  Gtime.resize(N);
  for (int i = (0), _i = (N); i < _i; ++i) {
    Gtime[i].resize(N);
    for (int j = (0), _j = (N); j < _j; ++j)
      Gtime[i][j] = 200000000000000.0;
  }
  priority_queue<pair<pair<double, int>, pair<int, double>>>
      q; // time, horse, position, distance
  q.push(make_pair(make_pair(0, 0), make_pair(0, horses[0].first)));
  vector<bool> vis(N, false);
  while (q.size()) {
    double time = -q.top().first.first;
    int ho = q.top().first.second;
    int node = q.top().second.first;
    double rd = q.top().second.second;
    q.pop();
    if (rd < 0)
      continue;
    if (time >= Gtime[0][node])
      continue;
    if (!vis[node] && node != 0) {
      vis[node] = true;
      q.push(make_pair(make_pair(-time, node),
                       make_pair(node, horses[node].first)));
    }
    if (node == ho) {
      Gtime[0][node] = time;
    }
    for (int j = (0), _j = (N); j < _j; ++j) {
      if (G[node][j] != -1) {
        double newTime = time + (G[node][j] / horses[ho].second);
        q.push(
            make_pair(make_pair(-newTime, ho), make_pair(j, rd - G[node][j])));
      }
    }
  }
  return Gtime[0][N - 1];
}

void solve() {
  int u, v;
  cin >> N >> Q;
  horses.resize(N);
  for (int i = (0), _i = (N); i < _i; ++i)
    cin >> horses[i].first >> horses[i].second;
  G.resize(N);
  for (int i = (0), _i = (N); i < _i; ++i) {
    G[i].resize(N);
    for (int j = (0), _j = (N); j < _j; ++j) {
      cin >> G[i][j];
    }
  }
  for (int i = (0), _i = (Q); i < _i; ++i) {
    cin >> u >> v;
    if (i)
      printf("" "");
    printf(""%.9lf"", getBestTime(u - 1, v - 1));
  }
  printf(""\n"");
}

int main() {
  int T;
  scanf(""%d"", &T);
  for (int cas = 1; cas <= T; cas++) {
    printf(""Case #%d: "", cas);
    solve();
  }
}
",59,63,859
"// vudduu - codejam 2017 qualification round
// Problem C
typedef long long LL;

LL N, K;
map<LL, int> mapa;

void addNum(LL x, int y) {
  map<LL, int>::iterator it = mapa.find(x);
  if (it == mapa.end()) {
    mapa[x] = y;
  } else {
    mapa[x] = it->second + y;
  }
}

void solve() {
  cin >> N >> K;
  map<LL, int>::iterator it;
  mapa.clear();
  mapa[N] = 1;
  while (true) {
    it = mapa.end();
    it--;
    if (K <= it->second)
      break;
    LL div1 = it->first / 2LL;
    LL div2 = it->first - div1;
    addNum(div1, it->second);
    addNum(div2 - 1LL, it->second);
    K -= it->second;
    mapa.erase(it);
  }
  LL res1 = it->first / 2LL;
  LL res2 = it->first - res1 - 1LL;
  if (res2 < res1)
    swap(res1, res2);
  cout << res2 << "" "" << res1 << endl;
}

int main() {
  int T;
  scanf(""%d"", &T);
  for (int cas = 1; cas <= T; cas++) {
    printf(""Case #%d: "", cas);
    solve();
  }
}
",59,64,405
"// vudduu - codejam 2017 round 1 B
// Problem A
typedef long long LL;

double D, N;
vector<pair<int, int>> hs;

double getTime(double K, double V) { return (D - K) / V; }

void solve() {
  cin >> D >> N;
  hs.resize(N);
  for (int i = (0), _i = (N); i < _i; ++i)
    cin >> hs[i].first >> hs[i].second;
  sort(hs.rbegin(), hs.rend());
  double maxiK = hs[0].first;
  double maxiV = hs[0].second;
  double maxiT = getTime(hs[0].first, hs[0].second);
  for (int i = (0), _i = (N); i < _i; ++i) {
    double t = getTime(hs[i].first, hs[i].second);
    if (t > maxiT) {
      maxiT = t;
      maxiK = hs[i].first;
      maxiV = hs[i].second;
    } else {
      maxiK = hs[i].first;
      maxiV = (D - maxiK) / maxiT;
    }
  }
  maxiV = D / maxiT;
  printf(""%.8lf\n"", maxiV);
}

int main() {
  int T;
  scanf(""%d"", &T);
  for (int cas = 1; cas <= T; cas++) {
    printf(""Case #%d: "", cas);
    solve();
  }
}
",59,65,424
"// vudduu - codejam 2017 round 1 B
// Problem B
typedef long long LL;

int N;
int R, O, Y, G, B, V;

void solve() {
  cin >> N >> R >> O >> Y >> G >> B >> V;
  vector<pair<int, char>> v;
  v.push_back(make_pair(R, 'R'));
  v.push_back(make_pair(Y, 'Y'));
  v.push_back(make_pair(B, 'B'));
  sort(v.begin(), v.end());
  string solu(N, 'X');
  if (v[2].first <= v[0].first + v[1].first) {
    int it = 0;
    for (int i = (0), _i = (3); i < _i; ++i) {
      for (int j = (0), _j = (v[i].first); j < _j; ++j) {
        solu[it] = v[i].second;
        it += 2;
        if (it >= N)
          it = 1;
      }
    }
  } else {
    solu = ""IMPOSSIBLE"";
  }
  cout << solu << endl;
}

int main() {
  int T;
  scanf(""%d"", &T);
  for (int cas = 1; cas <= T; cas++) {
    printf(""Case #%d: "", cas);
    solve();
  }
}
",59,66,378
"// vudduu - codejam 2017 qualification round
// Problem B
typedef long long LL;

string num;

void solve() {
  cin >> num;
  int it = -1;
  for (int i = (0), _i = (num.size() - 1); i < _i; ++i) {
    if (int(num[i]) > int(num[i + 1])) {
      it = i;
      while (it > 0 && num[it] == num[it - 1])
        it--;
      break;
    }
  }
  if (it != -1) {
    num[it]--;
    for (int i = (it + 1), _i = (num.size()); i < _i; ++i)
      num[i] = '9';
    if (num[it] == '0')
      num.erase(0, 1);
  }
  cout << num << endl;
}

int main() {
  int T;
  scanf(""%d"", &T);
  for (int cas = 1; cas <= T; cas++) {
    printf(""Case #%d: "", cas);
    solve();
  }
}
",59,67,302
"// vudduu - codejam 2017 qualification round
// Problem A
typedef long long LL;

string str;
int k;

void solve() {
  cin >> str >> k;
  int n = str.size();
  int res = 0;
  for (int i = 0; i <= n - k; i++) {
    if (str[i] != '+') {
      for (int j = (0), _j = (k); j < _j; ++j)
        str[i + j] = (str[i + j] == '+') ? '-' : '+';
      res++;
    }
  }
  bool flag = true;
  for (int i = (0), _i = (n); i < _i; ++i) {
    if (str[i] != '+')
      flag = false;
  }
  if (flag)
    printf(""%d\n"", res);
  else
    printf(""IMPOSSIBLE\n"");
}

int main() {
  int T;
  scanf(""%d"", &T);
  for (int cas = 1; cas <= T; cas++) {
    printf(""Case #%d: "", cas);
    solve();
  }
}
",59,68,309
"// vudduu - codejam 2017 round 1 A
// Problem B
typedef long long LL;

vector<vector<pair<int, int>>> vInc;

void getMinMax(int inc, const vector<int> &w, int vi) {
  LL mini = ceil(double(inc) * 0.9);
  LL maxi = double(inc) * 1.1;
  vInc[vi].resize(w.size());
  for (int i = (0), _i = (w.size()); i < _i; ++i)
    vInc[vi][i] = make_pair(-1, -1);
  for (int i = (1), _i = (1000001); i < _i; ++i) {
    LL A = LL(mini) * LL(i);
    LL B = LL(maxi) * LL(i);
    if (A > 1200000LL)
      break;
    for (int j = (0), _j = (w.size()); j < _j; ++j) {
      if (A <= w[j] && LL(w[j]) <= B) {
        if (vInc[vi][j].first == -1)
          vInc[vi][j].first = i;
        vInc[vi][j].second = i;
      }
    }
  }
}

void solve() {
  int N, P;
  cin >> N >> P;
  vector<int> ing(N);
  vInc.resize(N);
  vector<vector<int>> v(N, vector<int>(P));
  for (int i = (0), _i = (N); i < _i; ++i)
    cin >> ing[i];
  for (int i = (0), _i = (N); i < _i; ++i) {
    for (int j = (0), _j = (P); j < _j; ++j)
      cin >> v[i][j];
    sort(v[i].begin(), v[i].end());
    getMinMax(ing[i], v[i], i);
  }
  int res = 0;
  sort(vInc[0].begin(), vInc[0].end());
  do {
    int c = 0;
    for (int i = (0), _i = (P); i < _i; ++i) {
      if (vInc[0][i].first == -1)
        continue;
      if (vInc[1][i].first == -1)
        continue;
      if (vInc[0][i].first <= vInc[1][i].first &&
          vInc[1][i].first <= vInc[0][i].second) {
        c++;
      } else if (vInc[1][i].first <= vInc[0][i].first &&
                 vInc[0][i].first <= vInc[1][i].second) {
        c++;
      }
    }
    res = max(res, c);
  } while (next_permutation(vInc[0].begin(), vInc[0].end()));
  cout << res << endl;
}

int main() {
  int T;
  scanf(""%d"", &T);
  for (int cas = 1; cas <= T; cas++) {
    printf(""Case #%d: "", cas);
    solve();
  }
}
",59,69,857
"struct Int {
  int l, r;
  bool isEmpty() { return l > r; }
};

Int getInt(int count, int need) {
  int minx = (count * 100 + (need * 90 - 1)) / (need * 90) - 1;
  int maxx = (count * 100) / (need * 110) + 1;

  int mn = -1, mx = -1;
  for (int i = 1; i <= 2000000; ++i) {
    if (need * (long long)i * 90 <= count * 100 &&
        count * 100 <= need * (long long)i * 110) {
      if (mn == -1)
        mn = i;
      mx = i;
    }
  }
  if (mn == -1)
    return Int{0, -1};
  return Int{mn, mx};
}

Int cross(const Int &l, const Int &r) {
  return Int{max(l.l, r.l), min(l.r, r.r)};
}

int main() {
  ios_base::sync_with_stdio(false);
  ifstream ifs(""b.in"");
  ofstream ofs(""b.out"");

  int t;
  ifs >> t;
  for (int test = 0; test < t; ++test) {
    int res = 0;
    int n, p;
    ifs >> n >> p;
    vector<int> c(n);
    for (int i = 0; i < n; ++i)
      ifs >> c[i];

    vector<vector<int>> v(n);
    for (int i = 0; i < n; ++i) {
      for (int j = 0; j < p; ++j) {
        int k;
        ifs >> k;
        v[i].push_back(k);
      }
      sort(v[i].begin(), v[i].end());
    }

    vector<vector<Int>> vi(n);
    for (int i = 0; i < n; ++i) {
      for (int j = 0; j < p; ++j) {
        vi[i].push_back(getInt(v[i][j], c[i]));
      }
    }

    vector<vector<int>> was(n, vector<int>(p, 0));
    for (int i = 0; i < p; ++i) {
      Int cur = vi[0][i];
      vector<int> way;
      way.push_back(i);
      bool found = !cur.isEmpty();
      for (int j = 1; j < n; ++j) {
        found = false;
        for (int k = 0; k < p; ++k) {
          if (was[j][k] == 0 && !cross(cur, vi[j][k]).isEmpty()) {
            way.push_back(k);
            cur = cross(cur, vi[j][k]);
            found = true;
            break;
          }
        }
        if (!found) {
          break;
        }
      }
      if (found) {
        for (int i = 0; i < n; ++i) {
          was[i][way[i]] = 1;
        }
        ++res;
      }
    }
    ofs << ""Case #"" << test + 1 << "": "" << res << endl;
  }
  return 0;
}
",85,70,890
