c1,c2,a1,a2,same,token_diff
130,399,7,36,0,2067
25,519,24,50,0,2317
284,447,24,42,0,1680
276,286,23,24,0,1918
7,335,6,29,0,1278
194,636,14,63,0,1305
198,424,14,39,0,2122
143,283,8,24,0,1651
253,289,20,24,0,1493
411,424,38,39,0,1970
285,424,24,39,0,1820
421,582,39,57,0,1839
289,575,24,56,0,1684
396,504,36,48,0,1672
84,286,1,24,0,1774
419,576,39,56,0,1855
330,389,29,35,0,2236
433,503,40,48,0,1444
121,288,6,24,0,1566
465,532,44,51,0,1655
299,421,25,39,0,1558
284,313,24,27,0,1683
156,465,9,44,0,1712
162,433,10,40,0,1270
196,399,14,36,0,1957
4,424,3,39,0,2026
133,465,7,44,0,1304
288,607,24,60,0,1507
98,399,3,36,0,1812
283,297,24,25,0,1441
332,539,29,52,0,1579
283,482,24,46,0,1505
396,552,36,53,0,2071
132,426,7,39,0,1403
289,450,24,42,0,1316
1,288,0,24,0,1662
301,640,26,63,0,1311
83,561,1,54,0,1406
39,433,38,40,0,1463
148,465,9,44,0,1649
112,289,5,24,0,1541
363,524,32,50,0,1304
72,83,0,1,0,1400
162,289,10,24,0,1406
283,319,24,28,0,1322
11,284,10,24,0,1735
396,649,36,64,0,1880
197,332,14,29,0,1547
287,368,24,33,0,1335
288,586,24,57,0,1898
454,521,43,50,0,2027
283,654,24,65,0,1659
524,635,50,63,0,1368
465,587,44,57,0,1489
248,335,20,29,0,1267
196,465,14,44,0,1508
426,494,39,47,0,1347
134,389,7,35,0,1995
72,636,0,63,0,1345
343,636,30,63,0,1371
625,640,62,63,0,1341
437,524,41,50,0,1655
199,396,14,36,0,2108
407,465,37,44,0,1348
424,576,39,56,0,2147
288,466,24,44,0,1668
237,284,18,24,0,1707
326,424,28,39,0,1326
332,366,29,33,0,1284
396,581,36,57,0,2016
151,283,9,24,0,1816
399,642,36,63,0,1696
288,472,24,45,0,1838
147,453,8,42,0,1433
424,608,39,60,0,1878
273,466,22,44,0,2451
396,597,36,58,0,2137
371,401,33,37,0,1491
323,398,28,36,0,2256
332,622,29,61,0,1711
273,485,22,46,0,2463
371,645,33,64,0,1275
433,451,40,42,0,1433
524,562,50,55,0,1604
426,555,39,54,0,1420
98,465,3,44,0,1363
142,283,8,24,0,1836
424,583,39,57,0,1837
371,417,33,38,0,1589
341,624,30,61,0,1307
179,638,12,63,0,1356
524,653,50,65,0,1407
424,479,39,45,0,1915
287,477,24,45,0,1405
421,536,39,52,0,1852
83,278,1,23,0,1296
283,445,24,42,0,1633
507,524,48,50,0,1823
262,638,21,63,0,1399
60,515,59,49,0,1351
139,433,8,40,0,1519
148,399,9,36,0,2098
251,398,20,36,0,2849
128,333,6,29,0,2715
273,330,22,29,0,2745
25,478,24,45,0,3084
191,270,13,22,0,3582
273,427,22,40,0,2650
25,221,24,17,0,2985
25,262,24,21,0,3225
333,469,29,44,0,3161
23,25,22,24,0,2834
57,191,56,13,0,4408
191,480,13,45,0,4592
191,422,13,39,0,4667
191,483,13,46,0,4577
191,347,13,31,0,4614
191,462,13,43,0,4695
191,431,13,40,0,4585
191,347,13,31,0,4614
191,512,13,49,0,4247
263,576,21,56,0,6286
172,263,11,21,0,6123
193,263,14,21,0,6242
263,531,21,51,0,6095
51,263,50,21,0,5399
263,548,21,53,0,6154
190,263,13,21,0,6269
263,329,21,29,0,6178
87,263,2,21,0,5663
390,522,35,50,0,23262
55,522,54,50,0,23768
26,522,25,50,0,23364
285,522,24,50,0,24000
391,522,36,50,0,23042
205,522,15,50,0,23895
506,522,48,50,0,23843
486,613,46,60,0,7560
380,613,34,60,0,6668
207,613,15,60,0,7406
341,613,30,60,0,6587
124,613,6,60,0,7229
380,613,34,60,0,6668
613,659,60,65,0,6919
516,613,49,60,0,7721
213,613,16,60,0,7807
286,522,24,50,0,22422
289,522,24,50,0,22699
